place_id,name,addr,state,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJ18J7NDUtDogRHjOXXc8DXsY,Starbucks Reserve Roastery,"646 N Michigan Ave, Chicago, IL 60611",Illinois,41.893924,-87.62459729999999,https://maps.google.com/?cid=14293866456483836702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,cocktail_bar,coffee_roastery,coffee_shop,tourist_attraction,bakery,bar,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,19313,coffee roaster;coffee roastery;coffee roasting company,IL_Chicago
ChIJQ4IZi9vnaC4RBw4zHBo2cto,Wheels Coffee Roasters - Juanda (Dago),"Jl. Ir. H. Juanda No.256, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",Unknown,-6.8815912,107.61598529999999,https://maps.google.com/?cid=15740703133383462407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,11337,coffee roaster,Alabama
ChIJTWZhRFW1RIYRrdGa7DPzT7w,Mozart's Coffee Roasters,"3825 Lake Austin Blvd, Austin, TX 78703",Texas,30.295469599999997,-97.78395119999999,https://maps.google.com/?cid=13569331606629044653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,dessert_restaurant,live_music_venue,event_venue,food_store,store,service,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,10756,coffee roaster;coffee roastery;specialty coffee roaster,TX_Austin
ChIJkZ_tZzyF3YgRDW2MkZjIw0w,Susana's Cafe - Kissimmee,"18 S Orlando Ave, Kissimmee, FL 34741",Florida,28.290988,-81.4090743,https://maps.google.com/?cid=5531485324943584525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,brunch_restaurant,breakfast_restaurant,cafe,cafeteria,bakery,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.9,8969,coffee roaster,Florida
ChIJIQDZbb9ZwokRNRez4RviXGQ,Starbucks Reserve Roastery New York,"61 9th Ave, New York, NY 10011",New York,40.7416,-74.00529999999999,https://maps.google.com/?cid=7231903711028778805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cocktail_bar,coffee_roastery,cafe,tourist_attraction,bakery,bar,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,7596,coffee roastery;coffee roasting company,NY_NYC
ChIJ11hsiYXEwogRjDBv39F04J8,Oxford Exchange,"420 W Kennedy Blvd, Tampa, FL 33606",Florida,27.9449261,-82.4646338,https://maps.google.com/?cid=11520336291559321740&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,american_restaurant,"american_restaurant,gift_shop,breakfast_restaurant,coffee_shop,cafe,wedding_venue,tea_house,coworking_space,book_store,event_venue,food_store,store,service,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,6845,coffee roasting company,FL_Tampa
ChIJAw1Ve1DxyoARAUOmpTh3PQQ,River Rock Roasting Company,"394 S State St, La Verkin, UT 84745",Utah,37.1945238,-113.27600199999999,https://maps.google.com/?cid=305531434912072449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant,"restaurant,hamburger_restaurant,coffee_shop,pizza_restaurant,cafe,breakfast_restaurant,american_restaurant,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.8,6622,coffee roaster;coffee roastery;coffee roasting company,Utah
ChIJF1qcgTvGwoARn7ujAJGHC1Y,Urth Caffe,"459 S Hewitt St, Los Angeles, CA 90013",California,34.041989199999996,-118.23546089999999,https://maps.google.com/?cid=6200198368856357791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,acai_shop,brazilian_restaurant,food_store,store,european_restaurant,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,5784,coffee roasting company,CA_LosAngeles
ChIJ41W9caFZwokRVJOfTKNepZI,787 Coffee Co.,"251 W 30th St, New York, NY 10001",New York,40.7493629,-73.9942691,https://maps.google.com/?cid=10566956156152943444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,5732,coffee roaster;specialty coffee roaster;coffee roasting company,NY_NYC
ChIJURsfO8MFB3wReNXq-qP5yaU,Kauaʻi Coffee Company,"870 Halewili Rd, Kalaheo, HI 96741",Hawaii,21.8998985,-159.56111130000002,https://maps.google.com/?cid=11946353969261630840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,gift_shop,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,5583,coffee roastery,Hawaii
ChIJzcC-_d1dAHwR5f2T7bBsOp8,Green World Coffee Farm,"71-101 Kamehameha Hwy, Wahiawa, HI 96786",Hawaii,21.512946,-158.0412145,https://maps.google.com/?cid=11473602507835702757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,4884,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Hawaii
ChIJ-R-bCm2mIIYR0IggBQn1ZDA,Café Du Monde Riverwalk,"500 Port of New Orleans Pl, New Orleans, LA 70130",Louisiana,29.946665999999997,-90.06217730000002,https://maps.google.com/?cid=3487181430581135568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,4476,coffee roaster,LA_NewOrleans
ChIJ6c15h4202YgRzh62yUUQJ-c,Shepherd Artisan Coffee,"919 Collins Ave, Miami Beach, FL 33139",Florida,25.7797643,-80.131697,https://maps.google.com/?cid=16656299638776012494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,cafe,sandwich_shop,juice_shop,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,4254,coffee roaster;specialty coffee roaster,FL_Miami
ChIJs88PkWVZwokR2jF02LIXkw0,787 Coffee,"310 W 14th St, New York, NY 10014",New York,40.739911299999996,-74.003287,https://maps.google.com/?cid=978151600972640730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.9,4017,coffee roastery;specialty coffee roaster,NY_NYC
ChIJvX-ocHZyAHwRqi3lYt8pNdA,Kona Coffee Purveyors,"Kuhio Mall Entrance, 2330 Kalākaua Ave, Honolulu, HI 96815",Hawaii,21.278831,-157.82562099999998,https://maps.google.com/?cid=15002943773068307882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,sandwich_shop,bakery,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.4,4013,coffee roaster;coffee roastery;coffee roasting company,Hawaii
ChIJBRY0FTJZwokRO9yVHnHsu9k,787 Coffee,"256 W 15th St, New York, NY 10011",New York,40.7400325,-74.00158929999999,https://maps.google.com/?cid=15689393697463852091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,3983,specialty coffee roaster,NY_NYC
ChIJR6rSfzdbwokRqxjfFh0tj4I,787 Coffee,"93 Worth St, New York, NY 10013",New York,40.7165872,-74.00480639999999,https://maps.google.com/?cid=9407787749561276587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,3849,specialty coffee roaster,NY_NYC
ChIJj6h52FZzAHwRV864YY0Y1Vw,Island Vintage Coffee Waikiki,"2301 Kalākaua Ave #C215, Honolulu, HI 96815",Hawaii,21.2783342,-157.82874959999998,https://maps.google.com/?cid=6689279817037696599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.4,3691,coffee roastery,Hawaii
ChIJYYNnASJj_ogR0kw-BOpHQlw,Lodi Coffee,"2210 Ashley Phosphate Rd, North Charleston, SC 29406",South Carolina,32.9359469,-80.0437341,https://maps.google.com/?cid=6647955070371384530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,3637,coffee roastery,SC_Charleston
ChIJq6oWuvC22YgRdTYzZwuTTtE,La Colada Gourmet,"1518 SW 8th St, Miami, FL 33135",Florida,25.7655457,-80.2198971,https://maps.google.com/?cid=15082153879295702645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cuban_restaurant,latin_american_restaurant,coffee_shop,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.8,3560,coffee roaster,FL_Miami
ChIJVVWVX87GyIARYdB4ZK1Xs-k,Gäbi Coffee & Bakery,"5808 Spring Mountain Rd #104, Las Vegas, NV 89146",Nevada,36.1260036,-115.22180639999999,https://maps.google.com/?cid=16839899833895014497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,coffee_roastery,tea_house,bakery,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,3491,coffee roastery,NV_LasVegas
ChIJbbyr1qkZBYgRqdyqZl0WMyM,Colectivo Coffee Lakefront,"1701 N Lincoln Memorial Dr, Milwaukee, WI 53202",Wisconsin,43.0535539,-87.88684769999999,https://maps.google.com/?cid=2536395605549964457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,3489,coffee roaster;coffee roastery,WI_Milwaukee
ChIJoZLve8JZwokRiI2HC6SgXpY,787 Coffee,"131 E 7th St, New York, NY 10009",New York,40.7263237,-73.9838523,https://maps.google.com/?cid=10835274379928505736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,internet_cafe,coffee_roastery,coffee_stand,cafe,tea_house,food_store,store,service,point_of_interest,food,establishment",OPERATIONAL,4.9,3449,coffee roastery,NY_NYC
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,"270 7th St, San Francisco, CA 94103",California,37.7770356,-122.40845429999997,https://maps.google.com/?cid=13926460886861596347&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.4,3393,coffee roastery;coffee roasting company,CA_SanFrancisco
ChIJH9_V9uwSK4cRUapxZRnjlJw,Lux Central,"4402 N Central Ave, Phoenix, AZ 85012",Arizona,33.5004756,-112.0741388,https://maps.google.com/?cid=11282892664685570641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,3145,coffee roaster;coffee roasting company,Arizona
ChIJBR3G8LJqkFQRWD2Wzn0qG3c,Storyville Coffee Pike Place,"94 Pike St Top floor Suite 34, Seattle, WA 98101",Washington,47.60895,-122.3404309,https://maps.google.com/?cid=8582500234709843288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,bakery,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.6,3121,coffee roaster;coffee roastery;coffee roasting company,WA_Seattle
ChIJM7jaCHHDyIARPHMuFhyy8hI,PublicUs,"1126 E Fremont St, Las Vegas, NV 89101",Nevada,36.1657782,-115.13296199999999,https://maps.google.com/?cid=1365349470747652924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,breakfast_restaurant,bakery,restaurant,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.7,2816,coffee roaster,NV_LasVegas
ChIJj-xy_TL99IgRTXH77aWphuQ,Roast Coffee House,"6000 N Terminal Pkwy, Atlanta, GA 30320",Georgia,33.640774199999996,-84.43617309999999,https://maps.google.com/?cid=16467035617654174029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant,"restaurant,point_of_interest,food,establishment",OPERATIONAL,4.7,2814,coffee roasting company,GA_Atlanta
ChIJjXJk2b2d-4gRwkwqsJ4qINA,Savannah Coffee Roasters,"215 W Liberty St, Savannah, GA 31401",Georgia,32.0752476,-81.0963968,https://maps.google.com/?cid=14997033620192513218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,brunch_restaurant,coffee_roastery,bistro,breakfast_restaurant,coffee_shop,bakery,event_venue,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,2688,coffee roaster;coffee roastery;coffee roasting company,Georgia
ChIJ__abjyF-j4ARmyuzGS1yOdc,Four Barrel Coffee,"375 Valencia St, San Francisco, CA 94103",California,37.7670234,-122.42178059999999,https://maps.google.com/?cid=15508552329857280923&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,2674,coffee roaster;coffee roastery;coffee roasting company,CA_SanFrancisco
ChIJD8gatsMQ9YgRTueabDLTpAw,Rev Coffee,"1680 Spring Rd SE B, Smyrna, GA 30080",Georgia,33.882145699999995,-84.50423669999999,https://maps.google.com/?cid=911085238159599438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,tea_house,bakery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,2626,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Georgia
ChIJGU7NvE6ZToYRF34eTBS3sPE,Ascension Coffee - Design District,"1621 Oak Lawn Ave, Dallas, TX 75207",Texas,32.7970313,-96.8199752,https://maps.google.com/?cid=17415621056846003735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,wine_bar,bar,food_store,american_restaurant,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.4,2580,coffee roaster,TX_Dallas
ChIJG6HQcrK22YgREOwX4PyCF8c,Panther Coffee - Wynwood,"2390 NW 2nd Ave, Miami, FL 33127",Florida,25.7998834,-80.19929549999999,https://maps.google.com/?cid=14346079160615037968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,2576,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,FL_Miami
ChIJwXyjgP5skFQRbKQjyqmj2qs,Mercurys Coffee Co.,"13102 NE 20th St, Bellevue, WA 98005",Washington,47.628321,-122.16556600000001,https://maps.google.com/?cid=12383390075044734060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,coworking_space,cafe,pastry_shop,bakery,dessert_shop,confectionery,event_venue,food_store,store,restaurant,food,point_of_interest,establishment",OPERATIONAL,4.4,2539,coffee roasting company,WA_Seattle
ChIJkzL4rXcZU4gRrLTQ2_yYEVA,Awoo Coffee,"236 S Elm St F, Greensboro, NC 27401",North Carolina,36.070478,-79.79059099999999,https://maps.google.com/?cid=5769560809425384620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,2494,coffee roaster,North Carolina
ChIJCTTaEbtYXIYRVe7EbSKqwDY,Halcyon Southtown,"1414 S Alamo St #101, San Antonio, TX 78210",Texas,29.4099534,-98.49547869999999,https://maps.google.com/?cid=3945340338423787093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,lounge_bar,night_club,bar,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,2458,coffee roaster;coffee roasting company,TX_SanAntonio
ChIJscwUlfO1RIYRmKPeAAr1Zts,Cherrywood Coffeehouse,"1400 E 38th 1/2 St, Austin, TX 78722",Texas,30.293563199999998,-97.7160212,https://maps.google.com/?cid=15809592965243773848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant,"restaurant,taco_restaurant,coffee_shop,hamburger_restaurant,breakfast_restaurant,cafe,beer_garden,brunch_restaurant,bar,food_store,american_restaurant,store,point_of_interest,food,establishment",OPERATIONAL,4.5,2415,coffee roaster,TX_Austin
ChIJV_yZObA0O4gRPDu9lA6rEA8,Qahwah House Coffee - East Dearborn,"6655 Schaefer Rd, Dearborn, MI 48126",Michigan,42.3401583,-83.1768639,https://maps.google.com/?cid=1085555589309610812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,2409,coffee roaster,MI_Detroit
ChIJZ1xnLNq3t4kRMWSzJo7OC6k,Tryst,"2459 18th St NW, Washington, DC 20009",District of Columbia,38.921977000000005,-77.042091,https://maps.google.com/?cid=12181056727083607089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,lounge_bar,cafe,night_club,art_gallery,bar,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,2404,coffee roaster;specialty coffee roaster,District of Columbia
ChIJ1VMVN_SnIIYR41ziI7hLs64,Streetcar Cafe,"312 St Charles Ave, New Orleans, LA 70130",Louisiana,29.951151999999993,-90.070007,https://maps.google.com/?cid=12588488637678771427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,brunch_restaurant,"brunch_restaurant,cocktail_bar,coffee_shop,cafe,american_restaurant,bar,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,2386,coffee roaster,LA_NewOrleans
ChIJDxYKIhCMGGARScnqzc-T-TU,GLITCH COFFEE & ROASTERS,"Japan, 〒101-0054 Tokyo, Chiyoda City, Kanda Nishikichō, 3-chōme−１６ １階",Unknown,35.693742799999995,139.76130469999998,https://maps.google.com/?cid=3889302273933363529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,2348,coffee roaster,Nevada
ChIJncEfclNZwokRbp1V57MpWxg,Qahwah House Coffee - Williamsburg Brooklyn,"162 Bedford Ave, Brooklyn, NY 11211",New York,40.7185755,-73.95718690000001,https://maps.google.com/?cid=1755042332447972718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.7,2302,coffee roaster,NY_NYC
ChIJZYfjcxemIIYRp0eZueIjuJU,Envie Espresso Bar & Cafe,"1241 Decatur St, New Orleans, LA 70116",Louisiana,29.961462099999995,-90.0586616,https://maps.google.com/?cid=10788412364049434535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,breakfast_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,2220,coffee roaster,LA_NewOrleans
ChIJVV4QAOzhR4cRHiu67nG5M4Q,Moab Coffee Roasters,"90 N Main St, Moab, UT 84532",Utah,38.5744971,-109.5503544,https://maps.google.com/?cid=9526161535806352158&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,juice_shop,bagel_shop,chocolate_shop,candy_store,ice_cream_shop,sandwich_shop,cafe,dessert_shop,confectionery,bakery,clothing_store,meal_takeaway,restaurant,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.3,2218,coffee roaster;coffee roastery;coffee roasting company,Utah
ChIJ6ZFu2tosDogRPqdBeBkX6IU,Sawada Coffee,"112 N Green St, Chicago, IL 60607",Illinois,41.883625099999996,-87.6487119,https://maps.google.com/?cid=9648987599800477502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,2217,coffee roaster,IL_Chicago
ChIJKxNQZ2ae-4gRoKeNsxCRMyk,The Coffee Fox Roasting Co.,"102 W Broughton St, Savannah, GA 31401",Georgia,32.0794528,-81.09313329999999,https://maps.google.com/?cid=2968876080285198240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,pastry_shop,bakery,dessert_shop,confectionery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,2213,coffee roasting company,Georgia
ChIJKQJO3OwMIocRmKZBW1pTcMQ,Barelas Coffee House,"1502 4th St SW, Albuquerque, NM 87102",New Mexico,35.0710578,-106.65392229999999,https://maps.google.com/?cid=14154905276368660120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant,"restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,2160,coffee roaster,NM_Albuquerque
ChIJzUIFw8hnlIARP4jeLN5Zvz4,Dutch Bros Coffee,"1768 W Shaw Ave, Fresno, CA 93711",California,36.8086499,-119.82569489999997,https://maps.google.com/?cid=4521431361673660479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,juice_shop,tea_house,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.6,2155,coffee roaster,California
ChIJ3ypbNizTRIYRKCA1YNc2iuM,Red Horn Coffee House and Brewing Co.,"13010 W Parmer Ln #800, Cedar Park, TX 78613",Texas,30.533823100000003,-97.78082839999999,https://maps.google.com/?cid=16395977692055674920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,brewery,cafe,tea_house,food_store,manufacturer,store,service,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.7,2140,coffee roaster;coffee roastery;coffee roasting company,TX_Austin
ChIJRWuUX_2zQYgRDGuieqQ79I0,Coffee Emporium,"110 E Central Pkwy, Cincinnati, OH 45202",Ohio,39.1077291,-84.51257079999999,https://maps.google.com/?cid=10228866231283378956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,pastry_shop,tea_house,cafe,dessert_shop,confectionery,bakery,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.7,2123,coffee roaster;coffee roastery,OH_Cincinnati
ChIJuY25rS9kZIgRN5MuBAa-JY4,Frothy Monkey,"2509 12th Ave S, Nashville, TN 37204",Tennessee,36.124621499999996,-86.7898649,https://maps.google.com/?cid=10242801860573303607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant,"restaurant,coffee_shop,wine_bar,cafe,brunch_restaurant,bar,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,2121,coffee roaster;specialty coffee roaster;coffee roasting company,Tennessee
ChIJj_WHnaUsDogRLVVNKF7LxhY,Intelligentsia,"53 E Randolph St, Chicago, IL 60601",Illinois,41.884282999999996,-87.62577519999999,https://maps.google.com/?cid=1641222719486645549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,tea_house,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,2105,coffee roasting company,IL_Chicago
ChIJr1JYqGjDQIYRWrQ6s3_s910,Royal Roastery,"6467 Westheimer Rd A, Houston, TX 77057",Texas,29.737264999999994,-95.4989138,https://maps.google.com/?cid=6771140597986800730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,halal_restaurant,dessert_restaurant,chocolate_shop,candy_store,ice_cream_shop,cafe,middle_eastern_restaurant,dessert_shop,gift_shop,confectionery,bakery,restaurant,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,2100,coffee roaster;coffee roastery;specialty coffee roaster,Texas
