place_id,market,name,addr,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJ4SqBvZWfaDQRRV2Lh2lMdNw,TW,滿庭芳烘焙專賣店 和平店,970花蓮縣花蓮市主力里和平路467號,23.976076799999998,121.60164209999999,https://maps.google.com/?cid=15885405801771916613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,223,咖啡烘焙坊,TW_Hualien
ChIJmdeztGupQjQR0HprUpbHV9Y,TW,爾淬咖啡Attracafe｜自家烘焙• 手沖 • 義式咖啡｜行天宮站咖啡,"號1樓, No. 3之2松江路226巷中山區臺北市104",25.0585329,121.53235540000001,https://maps.google.com/?cid=15445032895532202704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_stand,food_store,wholesaler,store,point_of_interest,food,establishment",OPERATIONAL,4.8,223,咖啡烘焙,TW_Taipei_Zhongshan
ChIJ0z-YQUiVbjQRydNL9ABSzYg,TW,Coffee Soulution 珈琲解方,600嘉義市東區安樂街62號,23.4831851,120.46117799999999,https://maps.google.com/?cid=9857625323435971529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.8,222,咖啡烘焙工作室,TW_Chiayi
ChIJ7RfTN0MXaTQRD1jWzkURaAU,TW,KroX Taichung Coffee,"No. 147號, Section 1, Jianguo S Rd, Shude Village, South District, Taichung City, 402",24.121610999999998,120.65303829999999,https://maps.google.com/?cid=389580359288117263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.8,222,coffee roaster;coffee roastery;咖啡烘焙坊,TW_Taichung_West
ChIJSfd0_hROXTQRVk23Fz8a_V0,TW,熊米屋烘焙坊,200基隆市仁爱区文昌里孝三路99巷7號1樓,25.131003999999997,121.73939499999999,https://maps.google.com/?cid=6772598272918244694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,pastry_shop,dessert_shop,confectionery,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.8,222,咖啡烘焙坊,TW_Keelung
ChIJw-CG_FWlQjQRQPC8TrjibyM,TW,維也納專業烘焙坊 | 淡水麵包店| 淡水伴手禮 | 淡水造型蛋糕 | 淡水歐式麵包 | 淡水蛋糕 | 淡水麵包餐盒 | 淡水生日蛋糕,251新北市淡水區水碓里大忠街57號,25.176794599999997,121.4450622,https://maps.google.com/?cid=2553508794965225536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,222,咖啡烘焙坊,TW_NewTaipei_Tamsui
ChIJYcgLegY9aTQRYs5SIbijUbA,TW,Coffee Again Roastery,"No. 2-5號, Kangle St, 西區 West District, Taichung City, 403",24.1361962,120.67575009999999,https://maps.google.com/?cid=12705116035017264738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.7,221,coffee roastery,TW_Taichung_West
ChIJ61tE2jM9aTQRc85AKR_ex0s,TW,S&J coffee 咖啡,401臺中市東區振興里信義街120號,24.1332298,120.68725970000001,https://maps.google.com/?cid=5460577298627481203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.8,221,咖啡烘焙;coffee roaster,TW_Taichung_West
ChIJc-FSg_JabDQRyggyW398wD0,TW,伊索拉咖啡館ISOLA COFFEE,880澎湖縣馬公市重慶里中興路2號,23.566458299999997,119.56843609999999,https://maps.google.com/?cid=4449693318274746570&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.7,221,咖啡烘焙;咖啡烘焙坊;coffee roaster;coffee roastery,TW_Penghu
ChIJxUUDdyyVbjQRRl5r_ulHrSQ,TW,cama café 嘉義中山店,600嘉義市西區西榮里中山路441號,23.4794755,120.4464182,https://maps.google.com/?cid=2642847626657750598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,220,咖啡烘焙;coffee roaster,TW_Chiayi
